College Name,Location,Rating,Reviews,NIRF Ranking,College URL
"Dayananda Sagar College of Art Science and Commerce, Bangalore",N/A,4.2/5,5 Reviews,N/A,https://www.careers360.com/colleges/dayananda-sagar-college-of-art-science-and-commerce-bangalore/mca-course
"DSCE Bangalore - Dayananda Sagar College of Engineering, Bangalore",N/A,4.0/5,139 Reviews,N/A,https://www.careers360.com/colleges/dayananda-sagar-college-of-engineering-bangalore/mca-course
"Dayananda Sagar College of Physiotherapy, Banglore",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/dayananda-sagar-college-of-physiotherapy-banglore/mpt-course
"DSU Bangalore - Dayananda Sagar University, Bangalore",N/A,4.3/5,34 Reviews,N/A,https://www.careers360.com/university/dayananda-sagar-university-bangalore/mca-course
"Dayanand Bachhrawan Post Graduate College, Raebareli",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/dayanand-bachhrawan-post-graduate-college-raebareli/msc-mathematics-course
"Dayanand College, Ajmer",N/A,4.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/dayanand-college-ajmer/msc-zoology-course
"Dayanand College, Hisar",N/A,3.1/5,5 Reviews,N/A,https://www.careers360.com/colleges/dayanand-college-hisar/msc-mathematics-course
"Dayanand College of Arts, Latur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/dayanand-college-of-arts-latur/phd-english-course
"Dayanand College of Commerce, Latur",N/A,3.3/5,6 Reviews,N/A,https://www.careers360.com/colleges/dayanand-college-of-commerce-latur/phd-commerce-course
"Dayanand College of Law, Latur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/dayanand-college-of-law-latur/phd-law-course
"Dayanand College of Pharmacy, Latur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/dayanand-college-of-pharmacy-latur/mpharm-pharmaceutical-quality-assurance-course
"Dayanand Danku Paraga Gyan Uday Mahavidyalaya, Ghatampur",N/A,3.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/dayanand-danku-paraga-gyan-uday-mahavidyalaya-ghatampur/msc-zoology-course
"Dayanand Dinanath College, Institute of Pharmacy, Kanpur",N/A,4.0/5,3 Reviews,N/A,https://www.careers360.com/colleges/dayanand-dinanath-college-institute-of-pharmacy-kanpur/mpharma-pharmaceutics-course
"Dayanand Girls PG College, Kanpur",N/A,3.9/5,8 Reviews,N/A,https://www.careers360.com/colleges/dayanand-girls-pg-college-kanpur/phd-zoology-course
"DMCH Ludhiana - Dayanand Medical College and Hospital, Ludhiana",N/A,4.5/5,2 Reviews,N/A,https://www.careers360.com/colleges/dayanand-medical-college-and-hospital-ludhiana/ms-general-surgery-course
"Dayanand Sagar College of Arts Science and Commerce, Bangalore",N/A,4.4/5,4 Reviews,N/A,https://www.careers360.com/colleges/dayanand-sagar-college-of-arts-science-and-commerce-bangalore/mca-course
"Dayanand Sagar College of Dental Sciences, Bangalore",N/A,4.0/5,5 Reviews,N/A,https://www.careers360.com/colleges/dayanand-sagar-college-of-dental-sciences-bangalore/phd-conservative-dentistry-and-endodontics-course
"Dayanand Science College, Latur",N/A,4.8/5,6 Reviews,N/A,https://www.careers360.com/colleges/dayanand-science-college-latur/msc-mathematics-course
"DVC Orai - Dayanand Vedic College, Orai",N/A,4.0/5,3 Reviews,N/A,https://www.careers360.com/colleges/dayanand-vedic-college-orai/phd-botany-course
"DBB Institute of PG Studies, Chittoor",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/dbb-institute-of-pg-studies-chittoor/mca-course
"DBF Dayanand College of Arts and Science, Solapur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/dbf-dayanand-college-of-arts-and-science-solapur/msc-mathematics-course
"DBS College, Kanpur",N/A,3.5/5,4 Reviews,N/A,https://www.careers360.com/colleges/dbs-college-kanpur/msc-botany-course
"DBS PG College, Dehradun",N/A,4.1/5,4 Reviews,N/A,https://www.careers360.com/colleges/dbs-pg-college-dehradun/msc-biotechnology-self-finance-course
"DCRM Degree College, Inkollu",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/dcrm-degree-college-inkollu/msc-organic-chemistry-course
"DCS PG College, Jaipur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/dcs-pg-college-jaipur/msc-zoology-course
"DCT's Dhempe College of Arts and Science, Panaji",N/A,4.8/5,5 Reviews,N/A,https://www.careers360.com/colleges/dcts-dhempe-college-of-arts-and-science-panaji/msc-analytical-chemistry-course
"DD Bhoyar College of Arts and Science, Mouda",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/dd-bhoyar-college-of-arts-and-science-mouda/msc-botany-course
"DD College, Dehradun",N/A,1.4/5,1 Reviews,N/A,https://www.careers360.com/colleges/dd-college-dehradun/bsc-chemistry-botany-and-zoology-course
"Deakin University GIFT City Campus, India",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/deakin-university-gift-city-india-campus-gandhinagar/master-of-cyber-security-professional-course
"Debraj Roy College, Golaghat",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/debraj-roy-college-golaghat/msc-life-science-in-botany-course
"Debra Thana Sahid Kshudiram Smriti Mahavidyalaya, Debra",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/debra-thana-sahid-kshudiram-smriti-mahavidyalaya-debra/msc-nutrition-course
"DCET Hyderabad - Deccan College of Engineering and Technology, Hyderabad",N/A,3.2/5,5 Reviews,N/A,https://www.careers360.com/colleges/deccan-college-of-engineering-and-technology-hyderabad/mca-course
"Deccan College of Medical Sciences, Hyderabad",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/deccan-college-of-medical-sciences-hyderabad/ms-obstetrics-and-gynaecology-course
"Deccan College of Post Graduate and Research Institute, Pune",N/A,4.0/5,1 Reviews,N/A,https://www.careers360.com/university/deccan-college-of-post-graduate-and-research-institute-pune/phd-archaeology-course
"Deccan School of Management, Hyderabad",N/A,4.4/5,1 Reviews,N/A,https://www.careers360.com/colleges/deccan-school-of-management-hyderabad/mca-course
"Deccan School of Pharmacy, Hyderabad",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/deccan-school-of-pharmacy-hyderabad/mpharma-pharmaceutics-course
"DCRUST Murthal - Deen Bandhu Chhotu Ram University of Science and Technology, Murthal",N/A,4.4/5,141 Reviews,N/A,https://www.careers360.com/university/deen-bandhu-chhotu-ram-university-of-science-and-technology-murthal/msc-chemistry-course
"Deen College of Arts and Science, Nagapattinam",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/deen-college-of-arts-and-science-nagapattinam/msc-computer-science-course
"DDU Gorakhpur - Deen Dayal Upadhyaya Gorakhpur University, Gorakhpur",N/A,4.2/5,90 Reviews,N/A,https://www.careers360.com/colleges/saraswati-vidya-mandir-mahila-mahavidyalaya-gorakhpur/msc-zoology-course
"Deen Dayal Upadhyay Rajkeeya Mahavidyalaya, Allahabad",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/deen-dayal-upadhyay-rajkeeya-mahavidyalaya-allahabad/msc-botany-course
"Deep Chandra Choudhary Mahavidyalaya, Lalitpur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/deep-chandra-choudhary-mahavidyalaya-lalitpur/msc-zoology-course
"Deep Paramedical Organisation's Nett College of Physiotherapy, Thane",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/deep-paramedical-organisations-nett-college-of-physiotherapy-thane/mpt-musculoskeletal-physiotherapy-course
"Defence Degree College, Fatehabad",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/defence-degree-college-fatehabad/msc-geography-course
"DIAT Pune - Defence Institute of Advanced Technology, Pune",N/A,4.8/5,2 Reviews,N/A,https://www.careers360.com/university/defence-institute-of-advanced-technology-pune/mtech-electronics-engineering-course
"Degloor College, Degloor",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/degloor-college-degloor/msc-chemistry-course
"Dehradun Institute of Management and Technology, Dehradun",N/A,3.5/5,2 Reviews,N/A,https://www.careers360.com/colleges/dehradun-institute-of-management-and-technology-dehradun/msc-information-technology-course
"Dehradun Institute of Technology, Dehradun",N/A,3.7/5,23 Reviews,N/A,https://www.careers360.com/colleges/dehradun-institute-of-technology-dehradun/mtech-thermal-engineering-course
"Delhi College of Advanced Studies, New Delhi",N/A,2.7/5,2 Reviews,N/A,https://www.careers360.com/colleges/delhi-college-of-advanced-studies-new-delhi/masters-in-computer-applications-course
"DCTM Palwal - Delhi College of Technology and Management, Palwal",N/A,3.4/5,10 Reviews,N/A,https://www.careers360.com/colleges/delhi-college-of-technology-and-management-palwal/mtech-computer-science-and-engineering-course
"Delhi Global Institute of Technology, Jhajjar",N/A,4.0/5,4 Reviews,N/A,https://www.careers360.com/colleges/delhi-global-institute-of-technology-jhajjar/mtech-computer-science-and-engineering-course
"DIPSAR - Delhi Institute of Pharmaceutical Sciences and Research, New Delhi",N/A,4.3/5,19 Reviews,N/A,https://www.careers360.com/colleges/delhi-institute-of-pharmaceutical-sciences-and-research-new-delhi/mpharma-quality-assurance-course
"Delhi Pharmaceutical Sciences and Research University, New Delhi",N/A,4.2/5,8 Reviews,N/A,https://www.careers360.com/colleges/delhi-institute-of-pharmaceutical-sciences-and-research-new-delhi/mpharma-quality-assurance-course
"Delhi School of Economics, University of Delhi, Delhi",N/A,4.3/5,28 Reviews,N/A,https://www.careers360.com/colleges/delhi-school-of-economics-university-of-delhi-delhi/phd-economics-course
"DSM DTU - Delhi School of Management, Delhi Technological University, Delhi",N/A,4.2/5,108 Reviews,N/A,https://www.careers360.com/colleges/delhi-school-of-management-delhi-technological-university-delhi/phd-management-course
"Delhi Skill and Entrepreneurship University, New Delhi",N/A,4.5/5,19 Reviews,N/A,https://www.careers360.com/university/delhi-skill-and-entrepreneurship-university-new-delhi/mca-course
"Deoband College of Higher Education, Saharanpur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/deoband-college-of-higher-education-saharanpur/msc-mathematics-course
"Deoband Unani Medical College Hospital and Research Centre, Deoband",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/deoband-unani-medical-college-hospital-and-research-centre-deoband/ms-obstetrics-and-gynaecology-course
"Deoghar College, Deoghar",N/A,5.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/deoghar-college-deoghar/msc-botany-course
"Deogiri College, Aurangabad",N/A,4.4/5,33 Reviews,N/A,https://www.careers360.com/colleges/deogiri-college-aurangabad/msc-physics-course
"DIEMS Aurangabad - Deogiri Institute of Engineering and Management Studies, Aurangabad",N/A,4.5/5,10 Reviews,N/A,https://www.careers360.com/colleges/deogiri-institute-of-engineering-and-management-studies-aurangabad/mtech-automotive-technology-course
"Deogiri Technical Campus for Engineering and Management Studies, Aurangabad",N/A,4.6/5,6 Reviews,N/A,https://www.careers360.com/colleges/deogiri-technical-campus-for-engineering-and-management-studies-aurangabad/me-computer-science-engineering-course
"Department of Business Administration, Awadhesh Pratap Singh University, Rewa",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-business-administration-awadhesh-pratap-singh-university-rewa/phd-management-course
"Department of Business Administration, Mahatma Jyotiba Phule Rohilkhand University, Bareilly",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-business-administration-mahatma-jyotiba-phule-rohilkhand-university-bareilly/phd-business-administration-course
"Department of Business Administration, Mangalore University, Mangalore",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-business-administration-mangalore-university-mangalore/phd-business-administration-course
"Department of Business Administration, University of Burdwan, Bardhaman",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-business-administration-university-of-burdwan-bardhaman/phd-management-course
"Department of Business Administration, University of Kalyani, Kalyani",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-business-administration-university-of-kalyani-kalyani/phd-business-administration-course
"Dbe DU - Department of Business Economics, University of Delhi, Delhi",N/A,4.4/5,41 Reviews,N/A,https://www.careers360.com/colleges/department-of-business-economics-university-of-delhi-delhi/phd-business-economics-course
"Department of Business Management, Osmania University, Hyderabad",N/A,4.6/5,21 Reviews,N/A,https://www.careers360.com/colleges/department-of-business-management-osmania-university-hyderabad/phd-management-course
"Department of Business Management, University of Calcutta, Kolkata",N/A,3.5/5,2 Reviews,N/A,https://www.careers360.com/colleges/department-of-business-management-university-of-calcutta-kolkata/phd-business-management-course
"Department of Chemical Engineering, Punjab University, Chandigarh",N/A,4.4/5,6 Reviews,N/A,https://www.careers360.com/colleges/department-of-chemical-engineering-punjab-university-chandigarh/m-tech-polymer-engineering-course
"Department of Chemical Technology, Dr Babasaheb Ambedkar Marathwada University, Aurangabad",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-chemical-technology-dr-babasaheb-ambedkar-marathwada-university-aurangabad/mtech-drugs-and-pharmaceuticals-course
"Department of Commerce and Management, Krantiguru Shyamji Krishna Verma Kachchh University, Bhuj",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-commerce-and-management-krantiguru-shyamji-krishna-verma-kachchh-university-bhuj/phd-commerce-course
"Department of Commerce, University of Delhi, Delhi",N/A,4.1/5,22 Reviews,N/A,https://www.careers360.com/colleges/department-of-commerce-university-of-delhi-delhi/phd-commerce-course
"Department of Computer and Information Sciences, Hyderabad Central University",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-computer-and-information-sciences-hyderabad-central-university/mca-course
"Department of Computer Application, Chaudhary Charan Singh University, Meerut",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-computer-application-chaudhary-charan-singh-university-meerut/mca-course
"Department of Computer Applications, Cochin University of Science and Technology, Ernakulam",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-computer-applications-cochin-university-of-science-and-technology-ernakulam/mca-course
"Department of Computer Applications, Vinoba Bhave University, Hazaribag",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-computer-applications-vinoba-bhave-university-hazaribag/mca-course
"Department of Computer Science and Applications, Chaudhary Devi Lal University, Sirsa",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-computer-science-and-applications-chaudhary-devi-lal-university-sirsa/mtech-computer-science-engineering-course
"Department of Computer Science and Applications, Kurukshetra University, Kurukshetra",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-computer-science-and-applications-kurukshetra-university-kurukshetra/mtech-computer-science-and-engineering-course
"Department of Computer Science and Applications, Maharshi Dayanand University, Rohtak",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-computer-science-and-applications-maharshi-dayanand-university-rohtak/mca-course
"Department of Computer Science and Engineering, Manonmaniam Sundaranar University, Tirunelveli",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-computer-science-and-engineering-manonmaniam-sundaranar-university-tirunelveli/mca-course
"Department of Computer Science and Engineering, Punjabi University, Patiala",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-computer-science-and-engineering-punjabi-university-patiala/mtech-computer-engineering-part-time-course
"Department of Computer Science and Engineering, University of Kalyani, Kalyani",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-computer-science-and-engineering-university-of-kalyani-kalyani/mca-course
"Department of Computer Science and Information Technology, Central University of Jammu, Jammu",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-computer-science-and-information-technology-central-university-of-jammu-jammu/mtech-computer-science-and-technology-c
"Department of Computer Science and Information Technology, Dr Babasaheb Ambedkar Marathwada University, Aurangabad",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-computer-science-and-information-technology-dr-babasaheb-ambedkar-marathwada-university-aurangabad/msc-computer-scien
"Department of Computer Science and Information Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-computer-science-and-information-technology-guru-ghasidas-vishwavidyalaya-bilaspur/mca-course
"Department of Computer Science and Information Technology, Janardan Rai Nagar Rajasthan Vidyapeeth, Udaipur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-computer-science-and-information-technology-janardan-rai-nagar-rajasthan-vidyapeeth-udaipur/mca-course
"Department of Computer Science and Information Technology, Mahatma Jyotiba Phule Rohilkhand University, Bareilly",N/A,4.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/department-of-computer-science-and-information-technology-mahatma-jyotiba-phule-rohilkhand-university-bareilly/mca-course
"Department of Computer Science and Technology, Central University of Punjab, Bathinda",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-computer-science-and-technology-central-university-of-punjab-bathinda/mtech-computer-science-and-technology-course
"Department of Computer Science, Gulbarga University, Gulbarga",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-computer-science-gulbarga-university-gulbarga/msc-computer-science-course
"Department of Computer Science, Karnataka State Akkamahadevi Women's University, Vijayapura",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-computer-science-karnataka-state-akkamahadevi-womens-university-vijayapura/mca-course
"Department of Computer Science, Punjabi University, Patiala",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-computer-science-punjabi-university-patiala/mca-course
"Department of Computer Science, Saurashtra University, Rajkot",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-computer-science-saurashtra-university-rajkot/mca-course
"Department of Computer Science, University of Delhi, Delhi",N/A,4.8/5,3 Reviews,N/A,https://www.careers360.com/colleges/department-of-computer-science-university-of-delhi-delhi/mca-course
"Department of Computer Science, University of Kerala, Thiruvananthapuram",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-computer-science-university-of-kerala-thiruvananthapuram/msc-computer-science-course
"Department of Computer Science, Veer Narmad South Gujarat University, Surat",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-computer-science-veer-narmad-south-gujarat-university-surat/mca-course
"Department of Distance Education, Punjabi University, Patiala",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-distance-education-punjabi-university-patiala/msc-information-technology-course
"Department of Electronics and Communication Engineering, Punjabi University, Patiala",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-electronics-and-communication-engineering-punjabi-university-patiala/mtech-electronics-and-communication-engineering-
"Department of Electronic Science, Kurukshetra University, Kurukshetra",N/A,5.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/department-of-electronic-science-kurukshetra-university-kurukshetra/msc-electronic-science-course
"Department of Electronic Science, Savitribai Phule Pune University, Pune",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-electronic-science-savitribai-phule-pune-university-pune/msc-electronic-science-course
"Department of Electronics, Cochin University of Science and Technology, Kochi",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-electronics-cochin-university-of-science-and-technology-kochi/mtech-electronics-and-communication-engineering-course
"Department of Engineering and Technology, JIS University, Kolkata",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-engineering-and-technology-jis-university-kolkata/mtech-data-science-course
"DFS Delhi - Department of Financial Studies, University of Delhi, South Campus, New Delhi",N/A,4.8/5,2 Reviews,N/A,https://www.careers360.com/colleges/department-of-financial-studies-university-of-delhi-south-campus-new-delhi/phd-business-economics-course
"Department of Futures Studies, University of Kerala, Trivandrum",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-futures-studies-university-of-kerala-trivandrum/msc-data-science-course
"Department of Geography, Savitribai Phule Pune University, Pune",N/A,5.0/5,2 Reviews,N/A,https://www.careers360.com/colleges/department-of-geography-savitribai-phule-pune-university-pune/msc-geo-informatics-course
"Department of Instrumentation, Cochin University of Science and Technology, Ernakulam",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-instrumentation-cochin-university-of-science-and-technology-ernakulam/mtech-instrumentation-technology-course
"Department of Instrumentation Science, Savitribai Phule Pune University, Pune",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-instrumentation-science-savitribai-phule-pune-university-pune/msc-instrumentation-science-course
"Department of Instrumentation Technology, Kurukshetra University, Kurukshetra",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-instrumentation-technology-kurukshetra-university-kurukshetra/mtech-electrical-and-instrumentation-engineering-course
"IJT Kolkata - Department of Jute and Fibre Technology Institute of Jute Technology University of Calcutta, Kolkata",N/A,4.7/5,7 Reviews,N/A,https://www.careers360.com/colleges/department-of-jute-and-fibre-technology-institute-of-jute-technology-university-of-calcutta-kolkata/mtech-technical-textiles-course
"Department of Law, Baba Mastnath University, Rohtak",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-law-baba-mastnath-university-rohtak/phd-law-course
"Department of Law, Bhagat Phool Singh Mahila Vishwavidyalaya, Khanpur Kalan",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-law-bhagat-phool-singh-mahila-vishwavidyalaya-khanpur-kalan/phd-law-course
"Department of Law, Chaudhary Devi Lal University, Sirsa",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-law-chaudhary-devi-lal-university-sirsa/phd-law-course
"Department of Law, Chhatrapati Shivaji Maharaj University, Navi Mumbai",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-law-chhatrapati-shivaji-maharaj-university-navi-mumbai/phd-law-course
"Department of Law, Kazi Nazrul University, Burdwan",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-law-kazi-nazrul-university-burdwan/phd-law-course
"Department of Law, Kurukshetra University, Kurukshetra",N/A,3.6/5,1 Reviews,N/A,https://www.careers360.com/colleges/department-of-law-kurukshetra-university-kurukshetra/phd-law-course
"Department of Law, Madhav University, Sirohi",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-law-madhav-university-sirohi/phd-law-course
"Department of Law, Maharshi Dayanand University, Rohtak",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-law-maharshi-dayanand-university-rohtak/phd-law-course
"Department of Law, North Eastern Hill University, Shillong",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-law-north-eastern-hill-university-shillong/phd-law-course
"Department of Law, School of Legal Studies, Central University of Kashmir, Srinagar",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-law-school-of-legal-studies-central-university-of-kashmir-srinagar/phd-law-course
"Department of Laws, Panjab University, Chandigarh",N/A,3.9/5,13 Reviews,N/A,https://www.careers360.com/colleges/department-of-laws-panjab-university-chandigarh/phd-law-course
"Department of Law, Sri Padmavati Mahila Visvavidyalayam, Tirupati",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-law-sri-padmavati-mahila-visvavidyalayam-tirupati/phd-administrative-law-course
"Department of Law, Sri Venkateswara University, Tirupati",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-law-sri-venkateswara-university-tirupati/phd-law-course
"Department of Law, University of Calcutta, Kolkata",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-law-university-of-calcutta-kolkata/phd-law-course
"Department of Law, University of Kashmir, Srinagar",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-law-university-of-kashmir-srinagar/phd-law-integrated-course
"Department of Management, Gulbarga University, Gulbarga",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-management-gulbarga-university-gulbarga/phd-management-course
"PUMBA Pune - Department of Management Sciences, Savitribai Phule Pune University, Pune",N/A,4.3/5,76 Reviews,N/A,https://www.careers360.com/colleges/department-of-management-sciences-savitribai-phule-pune-university-pune/phd-management-course
"Department of Management Studies, Baba Ghulam Shah Badshah University, Jammu",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-management-studies-baba-ghulam-shah-badshah-university-jammu/phd-management-studies-course
"Department of Management Studies, Bharati Vidyapeeth, Navi Mumbai",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-management-studies-bharati-vidyapeeth-navi-mumbai/phd-management-course
"DoMS Indian Institute of Science - Department of Management Studies, Indian Institute of Science, Bangalore",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-management-studies-indian-institute-of-science-bangalore/phd-management-course
"DMS IIT Delhi - Department of Management Studies, Indian Institute of Technology, Delhi",N/A,4.7/5,56 Reviews,N/A,https://www.careers360.com/colleges/department-of-management-studies-indian-institute-of-technology-delhi/phd-management-course
"DoMS IIT Madras - Department of Management Studies, Indian Institute of Technology, Madras",N/A,4.3/5,8 Reviews,N/A,https://www.careers360.com/colleges/department-of-management-studies-indian-institute-of-technology-madras/ms-entrepreneurship-course
"Department of Management Studies, JIS University, Kolkata",N/A,5.0/5,2 Reviews,N/A,https://www.careers360.com/colleges/department-of-management-studies-jis-university-kolkata/phd-management-course
"DOMS NIT Trichy - Department of Management Studies, National Institute of Technology, Tiruchirappalli",N/A,3.9/5,38 Reviews,N/A,https://www.careers360.com/colleges/department-of-management-studies-national-institute-of-technology-tiruchirappalli/phd-management-course
"Department of Master of Computer Applications, Institute of Engineering and Technology, Bhaddal",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-master-of-computer-applications-institute-of-engineering-and-technology-bhaddal/mca-course
"Department of Mechanical Engineering, Punjabi University, Patiala",N/A,5.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/department-of-mechanical-engineering-punjabi-university-patiala/mtech-mechanical-engineering-course
"Department of Media and Communication Studies, Savitribai Phule Pune University, Pune",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-media-and-communication-studies-savitribai-phule-pune-university-pune/msc-media-and-communication-studies-course
"Department of Optoelectronics, University of Kerala, Thiruvananthapuram",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-optoelectronics-university-of-kerala-thiruvananthapuram/mtech-optoelectronics-and-communication-course
"Department of Petroleum Technology, Dibrugarh University, Dibrugarh",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-petroleum-technology-dibrugarh-university-dibrugarh/mtech-petroleum-technology-course
"Department of Pharmaceutical Engineering and Technology, Indian Institute of Technology Banaras Hindu University Varanasi",N/A,4.3/5,2 Reviews,N/A,https://www.careers360.com/colleges/department-of-pharmaceutical-engineering-and-technology-indian-institute-of-technology-banaras-hindu-university-varanasi/mpharma-pharmacology-course-2
"Department of Pharmaceutical Science, Maharshi Dayanand University, Rohtak",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-pharmaceutical-science-maharshi-dayanand-university-rohtak/mpharm-pharmaceutical-chemistry-course
"Department of Pharmaceutical Sciences and Drug Research, Punjabi University, Patiala",N/A,5.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/department-of-pharmaceutical-sciences-and-drug-research-punjabi-university-patiala/mpharma-pharmacy-practice-course
"Department of Pharmaceutical Sciences and Natural Products, Central University of Punjab, Bathinda",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-pharmaceutical-sciences-and-natural-products-central-university-of-punjab-bathinda/msc-chemical-science-course
"Department of Pharmaceutical Sciences, Dibrugarh University, Dibrugarh",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-pharmaceutical-sciences-dibrugarh-university-dibrugarh/mpharma-pharmaceutics-course
"Department of Pharmaceutical Sciences, Dr Harisingh Gour Vishwavidyalaya, Sagar",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-pharmaceutical-sciences-dr-harisingh-gour-vishwavidyalaya-sagar/phd-pharmaceutical-sciences-course
"KUDOPS Bhimtal - Department of Pharmaceutical Sciences Kumaun University Bhimtal Campus, Bhimtal",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/department-of-pharmaceutical-sciences-kumaun-university-bhimtal-campus-bhimtal/mpharma-pharmaceutical-chemistry-course
